# time  created  delivered  delivered/created
5472.0000 103 0 0.0000
5518.0000 104 0 0.0000
5559.0000 105 0 0.0000
5615.0000 106 0 0.0000
5661.0000 107 0 0.0000
5710.0000 108 0 0.0000
5774.0000 109 0 0.0000
5834.0000 110 0 0.0000
5880.0000 111 0 0.0000
5948.0000 112 0 0.0000
5993.0000 113 0 0.0000
6039.0000 114 0 0.0000
6086.0000 115 0 0.0000
6132.0000 116 0 0.0000
6177.0000 117 0 0.0000
6237.0000 118 0 0.0000
6294.0000 119 0 0.0000
6363.0000 120 0 0.0000
6413.0000 121 0 0.0000
6462.0000 122 0 0.0000
6513.0000 123 0 0.0000
6550.3000 123 1 0.0081
6550.4000 123 2 0.0163
6550.5000 123 3 0.0244
6550.6000 123 4 0.0325
6550.7000 123 5 0.0407
6550.8000 123 6 0.0488
6550.9000 123 7 0.0569
6551.0000 123 8 0.0650
6551.1000 123 9 0.0732
6551.2000 123 10 0.0813
6551.3000 123 11 0.0894
6551.4000 123 12 0.0976
6551.5000 123 13 0.1057
6551.6000 123 14 0.1138
6551.7000 123 15 0.1220
6551.8000 123 16 0.1301
6551.9000 123 17 0.1382
6552.0000 123 18 0.1463
6552.1000 123 19 0.1545
6552.2000 123 20 0.1626
6552.3000 123 21 0.1707
6552.4000 123 22 0.1789
6552.5000 123 23 0.1870
6571.0000 124 23 0.1855
6635.0000 125 23 0.1840
6685.0000 126 23 0.1825
6747.0000 127 23 0.1811
6809.0000 128 23 0.1797
6873.0000 129 23 0.1783
6925.0000 130 23 0.1769
6981.0000 131 23 0.1756
7038.0000 132 23 0.1742
7102.0000 133 23 0.1729
7171.0000 134 23 0.1716
7221.0000 135 23 0.1704
7283.0000 136 23 0.1691
7340.0000 137 23 0.1679
7393.0000 138 23 0.1667
7442.0000 139 23 0.1655
7496.0000 140 23 0.1643
7540.0000 141 23 0.1631
7594.0000 142 23 0.1620
7634.0000 143 23 0.1608
7687.0000 144 23 0.1597
7733.0000 145 23 0.1586
7773.0000 146 23 0.1575
7814.0000 147 23 0.1565
7865.0000 148 23 0.1554
7910.0000 149 23 0.1544
7950.0000 150 23 0.1533
8018.0000 151 23 0.1523
8065.0000 152 23 0.1513
8132.0000 153 23 0.1503
8193.0000 154 23 0.1494
8243.0000 155 23 0.1484
8298.0000 156 23 0.1474
8367.0000 157 23 0.1465
8414.0000 158 23 0.1456
8474.0000 159 23 0.1447
8526.0000 160 23 0.1438
8594.0000 161 23 0.1429
8637.0000 162 23 0.1420
8704.0000 163 23 0.1411
8759.0000 164 23 0.1402
8821.0000 165 23 0.1394
8867.0000 166 23 0.1386
8910.0000 167 23 0.1377
8954.0000 168 23 0.1369
9021.0000 169 23 0.1361
9077.0000 170 23 0.1353
9143.0000 171 23 0.1345
9204.0000 172 23 0.1337
9267.0000 173 23 0.1329
9326.0000 174 23 0.1322
9381.0000 175 23 0.1314
9431.0000 176 23 0.1307
9486.0000 177 23 0.1299
9545.0000 178 23 0.1292
9595.0000 179 23 0.1285
9652.0000 180 23 0.1278
9717.0000 181 23 0.1271
9773.0000 182 23 0.1264
9818.0000 183 23 0.1257
9887.0000 184 23 0.1250
9946.0000 185 23 0.1243
10009.0000 186 23 0.1237
10070.0000 187 23 0.1230
10137.0000 188 23 0.1223
10201.0000 189 23 0.1217
10263.0000 190 23 0.1211
10318.0000 191 23 0.1204
10363.0000 192 23 0.1198
10415.0000 193 23 0.1192
10455.0000 194 23 0.1186
10519.0000 195 23 0.1179
10580.0000 196 23 0.1173
10647.0000 197 23 0.1168
10695.0000 198 23 0.1162
10763.0000 199 23 0.1156
10830.0000 200 23 0.1150
10874.0000 201 23 0.1144
10926.0000 202 23 0.1139
10985.0000 203 23 0.1133
11038.0000 204 23 0.1127
11080.0000 205 23 0.1122
11126.0000 206 23 0.1117
11191.0000 207 23 0.1111
11257.0000 208 23 0.1106
11299.0000 209 23 0.1100
11344.0000 210 23 0.1095
11394.0000 211 23 0.1090
11455.0000 212 23 0.1085
11509.0000 213 23 0.1080
11574.0000 214 23 0.1075
11641.0000 215 23 0.1070
11706.0000 216 23 0.1065
11751.0000 217 23 0.1060
11820.0000 218 23 0.1055
11880.0000 219 23 0.1050
11937.0000 220 23 0.1045
12005.0000 221 23 0.1041
12070.0000 222 23 0.1036
12112.0000 223 23 0.1031
12174.0000 224 23 0.1027
12229.0000 225 23 0.1022
12271.0000 226 23 0.1018
12323.0000 227 23 0.1013
12390.0000 228 23 0.1009
12434.0000 229 23 0.1004
12482.0000 230 23 0.1000
12544.0000 231 23 0.0996
12586.0000 232 23 0.0991
12637.0000 233 23 0.0987
12693.0000 234 23 0.0983
12734.0000 235 23 0.0979
12794.0000 236 23 0.0975
12858.0000 237 23 0.0970
12925.0000 238 23 0.0966
12967.0000 239 23 0.0962
13014.0000 240 23 0.0958
13056.0000 241 23 0.0954
13097.0000 242 23 0.0950
13153.0000 243 23 0.0947
13195.0000 244 23 0.0943
13256.0000 245 23 0.0939
13323.0000 246 23 0.0935
13392.0000 247 23 0.0931
13448.0000 248 23 0.0927
13493.0000 249 23 0.0924
13557.0000 250 23 0.0920
13605.0000 251 23 0.0916
13673.0000 252 23 0.0913
13718.0000 253 23 0.0909
13774.0000 254 23 0.0906
13841.0000 255 23 0.0902
13882.0000 256 23 0.0898
13942.0000 257 23 0.0895
13994.0000 258 23 0.0891
14040.0000 259 23 0.0888
14089.0000 260 23 0.0885
14155.0000 261 23 0.0881
14208.0000 262 23 0.0878
14274.0000 263 23 0.0875
14315.0000 264 23 0.0871
14370.0000 265 23 0.0868
