# time  created  delivered  delivered/created
5472.0000 103 0 0.0000
5518.0000 104 0 0.0000
5559.0000 105 0 0.0000
5615.0000 106 0 0.0000
5661.0000 107 0 0.0000
5710.0000 108 0 0.0000
5774.0000 109 0 0.0000
5834.0000 110 0 0.0000
5880.0000 111 0 0.0000
5948.0000 112 0 0.0000
5993.0000 113 0 0.0000
6039.0000 114 0 0.0000
6086.0000 115 0 0.0000
6132.0000 116 0 0.0000
6177.0000 117 0 0.0000
6237.0000 118 0 0.0000
6294.0000 119 0 0.0000
6363.0000 120 0 0.0000
6413.0000 121 0 0.0000
6462.0000 122 0 0.0000
6513.0000 123 0 0.0000
6550.3000 123 1 0.0081
6550.4000 123 2 0.0163
6550.5000 123 3 0.0244
6550.6000 123 4 0.0325
6550.7000 123 5 0.0407
6550.8000 123 6 0.0488
6550.9000 123 7 0.0569
6551.0000 123 8 0.0650
6551.1000 123 9 0.0732
6551.2000 123 10 0.0813
6551.3000 123 11 0.0894
6551.4000 123 12 0.0976
6551.5000 123 13 0.1057
6551.6000 123 14 0.1138
6551.7000 123 15 0.1220
6551.8000 123 16 0.1301
6551.9000 123 17 0.1382
6552.0000 123 18 0.1463
6552.1000 123 19 0.1545
6552.2000 123 20 0.1626
6552.3000 123 21 0.1707
6552.4000 123 22 0.1789
6552.5000 123 23 0.1870
6552.6000 123 24 0.1951
6552.7000 123 25 0.2033
6552.8000 123 26 0.2114
6552.9000 123 27 0.2195
6553.0000 123 28 0.2276
6553.1000 123 29 0.2358
6553.2000 123 30 0.2439
6553.3000 123 31 0.2520
6553.4000 123 32 0.2602
6553.5000 123 33 0.2683
6553.6000 123 34 0.2764
6553.7000 123 35 0.2846
6553.8000 123 36 0.2927
6553.9000 123 37 0.3008
6554.0000 123 38 0.3089
6554.1000 123 39 0.3171
6554.2000 123 40 0.3252
6554.3000 123 41 0.3333
6554.4000 123 42 0.3415
6554.5000 123 43 0.3496
6554.6000 123 44 0.3577
6554.7000 123 45 0.3659
6554.8000 123 46 0.3740
6554.9000 123 47 0.3821
6555.0000 123 48 0.3902
6555.1000 123 49 0.3984
6555.2000 123 50 0.4065
6555.3000 123 51 0.4146
6555.4000 123 52 0.4228
6555.5000 123 53 0.4309
6555.6000 123 54 0.4390
6555.7000 123 55 0.4472
6555.8000 123 56 0.4553
6555.9000 123 57 0.4634
6556.0000 123 58 0.4715
6556.1000 123 59 0.4797
6556.2000 123 60 0.4878
6556.3000 123 61 0.4959
6556.4000 123 62 0.5041
6556.5000 123 63 0.5122
6556.6000 123 64 0.5203
6556.7000 123 65 0.5285
6556.8000 123 66 0.5366
6556.9000 123 67 0.5447
6557.0000 123 68 0.5528
6557.1000 123 69 0.5610
6557.2000 123 70 0.5691
6557.3000 123 71 0.5772
6557.4000 123 72 0.5854
6557.5000 123 73 0.5935
6557.6000 123 74 0.6016
6557.7000 123 75 0.6098
6557.8000 123 76 0.6179
6557.9000 123 77 0.6260
6558.0000 123 78 0.6341
6558.1000 123 79 0.6423
6571.0000 124 79 0.6371
6635.0000 125 79 0.6320
6685.0000 126 79 0.6270
6747.0000 127 79 0.6220
6809.0000 128 79 0.6172
6873.0000 129 79 0.6124
6925.0000 130 79 0.6077
6981.0000 131 79 0.6031
7038.0000 132 79 0.5985
7102.0000 133 79 0.5940
7171.0000 134 79 0.5896
7221.0000 135 79 0.5852
7283.0000 136 79 0.5809
7340.0000 137 79 0.5766
7393.0000 138 79 0.5725
7442.0000 139 79 0.5683
7496.0000 140 79 0.5643
7540.0000 141 79 0.5603
7594.0000 142 79 0.5563
7634.0000 143 79 0.5524
7687.0000 144 79 0.5486
7733.0000 145 79 0.5448
7773.0000 146 79 0.5411
7814.0000 147 79 0.5374
7865.0000 148 79 0.5338
7910.0000 149 79 0.5302
7950.0000 150 79 0.5267
8018.0000 151 79 0.5232
8065.0000 152 79 0.5197
8132.0000 153 79 0.5163
8193.0000 154 79 0.5130
8243.0000 155 79 0.5097
8298.0000 156 79 0.5064
8367.0000 157 79 0.5032
8414.0000 158 79 0.5000
8474.0000 159 79 0.4969
8526.0000 160 79 0.4938
8594.0000 161 79 0.4907
8637.0000 162 79 0.4877
8704.0000 163 79 0.4847
8759.0000 164 79 0.4817
8821.0000 165 79 0.4788
8867.0000 166 79 0.4759
8910.0000 167 79 0.4731
8954.0000 168 79 0.4702
9021.0000 169 79 0.4675
9077.0000 170 79 0.4647
9143.0000 171 79 0.4620
9204.0000 172 79 0.4593
9267.0000 173 79 0.4566
9326.0000 174 79 0.4540
9381.0000 175 79 0.4514
9431.0000 176 79 0.4489
9486.0000 177 79 0.4463
9545.0000 178 79 0.4438
9595.0000 179 79 0.4413
9652.0000 180 79 0.4389
9717.0000 181 79 0.4365
9773.0000 182 79 0.4341
9818.0000 183 79 0.4317
9887.0000 184 79 0.4293
9946.0000 185 79 0.4270
10009.0000 186 79 0.4247
10070.0000 187 79 0.4225
10083.5000 187 80 0.4278
10083.6000 187 81 0.4332
10083.7000 187 82 0.4385
10083.8000 187 83 0.4439
10083.9000 187 84 0.4492
10084.0000 187 85 0.4545
10084.1000 187 86 0.4599
10084.2000 187 87 0.4652
10084.3000 187 88 0.4706
10084.4000 187 89 0.4759
10084.5000 187 90 0.4813
10084.6000 187 91 0.4866
10084.7000 187 92 0.4920
10084.8000 187 93 0.4973
10137.0000 188 93 0.4947
10201.0000 189 93 0.4921
10263.0000 190 93 0.4895
10318.0000 191 93 0.4869
10363.0000 192 93 0.4844
10415.0000 193 93 0.4819
10455.0000 194 93 0.4794
10519.0000 195 93 0.4769
10580.0000 196 93 0.4745
10647.0000 197 93 0.4721
10695.0000 198 93 0.4697
10763.0000 199 93 0.4673
10830.0000 200 93 0.4650
10874.0000 201 93 0.4627
10926.0000 202 93 0.4604
10985.0000 203 93 0.4581
11038.0000 204 93 0.4559
11080.0000 205 93 0.4537
11126.0000 206 93 0.4515
11191.0000 207 93 0.4493
11257.0000 208 93 0.4471
11299.0000 209 93 0.4450
11344.0000 210 93 0.4429
11394.0000 211 93 0.4408
11455.0000 212 93 0.4387
11509.0000 213 93 0.4366
11574.0000 214 93 0.4346
11641.0000 215 93 0.4326
11706.0000 216 93 0.4306
11751.0000 217 93 0.4286
11820.0000 218 93 0.4266
11880.0000 219 93 0.4247
11937.0000 220 93 0.4227
12005.0000 221 93 0.4208
12070.0000 222 93 0.4189
12112.0000 223 93 0.4170
12174.0000 224 93 0.4152
12229.0000 225 93 0.4133
12271.0000 226 93 0.4115
12323.0000 227 93 0.4097
12390.0000 228 93 0.4079
12434.0000 229 93 0.4061
12482.0000 230 93 0.4043
12544.0000 231 93 0.4026
12586.0000 232 93 0.4009
12637.0000 233 93 0.3991
12693.0000 234 93 0.3974
12734.0000 235 93 0.3957
12794.0000 236 93 0.3941
12858.0000 237 93 0.3924
12899.6000 237 94 0.3966
12899.7000 237 95 0.4008
12899.8000 237 96 0.4051
12899.9000 237 97 0.4093
12900.0000 237 98 0.4135
12900.1000 237 99 0.4177
12925.0000 238 99 0.4160
12967.0000 239 99 0.4142
13014.0000 240 99 0.4125
13056.0000 241 99 0.4108
13097.0000 242 99 0.4091
13153.0000 243 99 0.4074
13195.0000 244 99 0.4057
13256.0000 245 99 0.4041
13323.0000 246 99 0.4024
13392.0000 247 99 0.4008
13448.0000 248 99 0.3992
13493.0000 249 99 0.3976
13557.0000 250 99 0.3960
13605.0000 251 99 0.3944
13673.0000 252 99 0.3929
13718.0000 253 99 0.3913
13774.0000 254 99 0.3898
13841.0000 255 99 0.3882
13882.0000 256 99 0.3867
13942.0000 257 99 0.3852
13994.0000 258 99 0.3837
14040.0000 259 99 0.3822
14089.0000 260 99 0.3808
14155.0000 261 99 0.3793
14208.0000 262 99 0.3779
14274.0000 263 99 0.3764
14315.0000 264 99 0.3750
14370.0000 265 99 0.3736
